0.2048611111111111,0.4945054945054945,0.6189111747851003,0.14285714285714285,0.22839506172839508,0.6298342541436465,0.5999999999999982,0.3814432989690722,0.44444444444444453,0.18421052631578935
0.23611111111111105,0.6043956043956045,0.7249283667621776,0.14893617021276595,0.41975308641975306,0.839779005524862,1.0,0.21649484536082467,0.4609053497942388,0.11842105263157876
0.30555555555555547,0.21978021978021978,0.1174785100286533,0.11550151975683891,0.05555555555555556,0.3867403314917127,0.4000000000000018,0.39175257731958746,0.23456790123456794,0.2368421052631578
0.038194444444444434,0.4945054945054945,0.04584527220630372,0.1276595744680851,0.12345679012345681,0.3812154696132597,0.4000000000000018,0.556701030927835,0.3415637860082305,0.4736842105263156
0.05902777777777776,0.32967032967032966,0.30085959885386815,0.1276595744680851,0.45679012345679015,0.5193370165745856,0.4000000000000018,0.3711340206185565,0.18106995884773663,0.26315789473684204
0.2256944444444444,0.3516483516483516,0.16905444126074495,0.03647416413373861,0.20987654320987653,0.3093922651933702,0.19999999999999646,0.4845360824742269,0.3786008230452675,1.0
0.19444444444444445,0.37362637362637363,0.03724928366762178,0.05167173252279635,0.24691358024691362,0.3977900552486188,0.19999999999999646,0.2474226804123713,0.19753086419753088,0.7105263157894737
0.13888888888888887,0.3846153846153846,0.025787965616045842,0.0790273556231003,0.23456790123456792,0.3756906077348066,0.19999999999999646,0.40206185567010316,0.32921810699588483,0.48684210526315774
0.2708333333333333,0.4835164835164835,0.2607449856733524,0.14893617021276595,0.23456790123456792,0.5524861878453039,0.4000000000000018,0.3814432989690722,0.2757201646090535,0.26315789473684204
0.12499999999999996,0.37362637362637363,0.025787965616045842,0.033434650455927056,0.4444444444444445,0.3867403314917127,0.19999999999999646,0.41237113402061837,0.6172839506172841,0.6447368421052632
0.39236111111111105,0.2747252747252747,0.163323782234957,0.182370820668693,0.49382716049382713,0.723756906077348,0.4000000000000018,0.4845360824742269,0.3786008230452675,0.3157894736842105
0.2152777777777777,0.8131868131868132,0.04584527220630372,0.06990881458966565,0.25308641975308643,0.5359116022099448,0.19999999999999646,0.5257731958762888,0.3786008230452675,0.8421052631578946
0.13888888888888887,0.3956043956043956,0.7507163323782234,0.09118541033434652,0.2839506172839506,0.4419889502762432,0.8000000000000036,0.46391752577319595,0.2633744855967078,0.13157894736842088
0.0833333333333333,0.4505494505494505,0.6131805157593123,0.09118541033434652,0.3703703703703704,0.4364640883977901,0.5999999999999982,0.5051546391752578,0.6419753086419753,0.3947368421052632
0.2152777777777777,0.4615384615384615,0.6189111747851003,0.1094224924012158,0.35185185185185186,0.7458563535911602,0.8000000000000036,0.41237113402061837,0.5267489711934157,0.2105263157894736
