0.6363636363636364,0.0,0.07131921408522582,0.0,0.09090909090909091,1.0,0.2908231300763729,0.15730337078651685,0.4857142857142857,1.0,0.0,0.0
0.2727272727272727,0.0,1.0,0.0,0.36363636363636365,0.0,0.2888326221360165,0.06741573033707866,0.6571428571428571,1.0,0.0,0.0071174377224199285
0.45454545454545453,0.0,0.015692778770094413,0.0,0.09090909090909091,0.0,0.1659595102436659,0.0898876404494382,0.45714285714285713,1.0,1.0,0.010676156583629894
0.18181818181818182,1.0,0.011227353916815515,0.0,0.09090909090909091,0.0,0.22414838162201478,0.15730337078651685,0.6857142857142857,1.0,0.0,0.010676156583629894
0.45454545454545453,1.0,0.01747894871140597,1.0,0.09090909090909091,0.0,0.36598375560674024,0.24719101123595508,0.08571428571428572,0.0,0.0,0.014234875444839857
0.9090909090909091,1.0,0.0030620056136769582,0.0,0.3939393939393939,1.0,0.2168747726997212,0.1797752808988764,0.5428571428571428,1.0,1.0,0.014234875444839857
0.6363636363636364,1.0,0.028451135493748406,0.0,0.015151515151515152,0.0,0.12353012486361983,0.07865168539325842,0.6857142857142857,1.0,0.0,0.021352313167259787
0.36363636363636365,1.0,0.03725440163306966,1.0,0.696969696969697,0.0,0.5199418111286217,0.06741573033707866,0.5142857142857142,1.0,1.0,0.021352313167259787
0.45454545454545453,0.0,0.01709619800969635,0.0,0.7727272727272727,0.0,0.2888326221360165,0.11235955056179775,0.7142857142857143,0.0,0.0,0.021352313167259787
0.7272727272727273,1.0,0.012758356723653993,0.0,0.3181818181818182,1.0,0.4399321129833919,1.0,0.5714285714285714,1.0,1.0,0.021352313167259787
0.6363636363636364,1.0,0.007399846899719316,0.0,0.36363636363636365,1.0,0.4156867499090799,0.3932584269662921,0.5142857142857142,1.0,1.0,0.021352313167259787
0.4,0.0,0.026537381985200306,0.0,0.16666666666666666,1.0,0.27627591223178566,0.0449438202247191,0.7714285714285715,1.0,1.0,0.021352313167259787
0.09090909090909091,1.0,0.12222505741260525,0.0,0.24242424242424243,0.0,0.13444053824706026,0.06741573033707866,0.6857142857142857,1.0,0.0,0.02491103202846975
0.18181818181818182,1.0,0.01849961724929829,0.0,0.36363636363636365,1.0,0.3041580797672445,0.06741573033707866,0.6857142857142857,1.0,0.0,0.02491103202846975
0.16363636363636364,1.0,0.007272263332482776,0.0,0.24242424242424243,1.0,0.4872105709783004,0.056179775280898875,0.7142857142857143,0.0,0.0,0.028469750889679714
0.7636363636363637,1.0,0.04541974993620822,0.0,0.5454545454545454,0.0,0.02654867256637168,0.0898876404494382,0.6571428571428571,1.0,0.0,0.03202846975088968
0.8545454545454545,1.0,0.01607552947180403,0.0,0.36363636363636365,0.0,0.2871863256152261,0.0449438202247191,0.7714285714285715,1.0,0.0,0.03558718861209965
0.09090909090909091,0.0,0.07131921408522582,0.0,0.0,0.0,0.17080858285852832,0.03370786516853933,0.4,1.0,0.0,0.03558718861209965
0.5454545454545454,1.0,0.013013523858127074,0.0,0.16666666666666666,1.0,0.25687962177233603,0.056179775280898875,0.7714285714285715,0.0,0.0,0.03914590747330961
0.14545454545454545,1.0,0.07131921408522582,1.0,0.6212121212121212,0.0,0.07503939871499575,0.15730337078651685,0.22857142857142856,0.0,0.0,0.03914590747330961
0.45454545454545453,1.0,0.003699923449859658,0.0,0.16666666666666666,1.0,0.3041580797672445,0.0898876404494382,0.6857142857142857,0.0,0.0,0.042704626334519574
